#velocity	counts	full_model	difference	baseline	subspectrum1	subspectrum2	subspectrum3	subspectrum4	
-3.729	51060.000	50941.295	118.705	51589.283	-0.000	-0.000	50941.760	51588.811	
-3.697	50965.000	50870.061	94.939	51589.817	-0.000	-0.000	50870.534	51589.336	
-3.666	50791.000	50834.042	-43.042	51590.351	-0.000	-0.000	50834.522	51589.862	
-3.634	50488.000	50750.504	-262.504	51590.885	-0.000	-0.000	50750.992	51590.388	
-3.602	50849.000	50663.473	185.527	51591.419	-0.000	-0.000	50663.969	51590.913	
-3.570	50414.000	50595.543	-181.543	51591.953	-0.000	-0.000	50596.047	51591.438	
-3.539	50593.000	50462.482	130.518	51592.487	-0.000	-0.000	50462.994	51591.963	
-3.507	50252.000	50337.857	-85.857	51593.022	-0.000	-0.000	50338.377	51592.487	
-3.475	50121.000	50152.357	-31.357	51593.556	-0.000	-0.000	50152.884	51593.011	
-3.444	49957.000	49927.047	29.953	51594.090	-0.000	-0.000	49927.581	51593.535	
-3.412	49927.000	49664.756	262.244	51594.624	-0.000	-0.000	49665.297	51594.059	
-3.380	49398.000	49300.741	97.259	51595.158	-0.000	-0.000	49301.289	51594.582	
-3.348	49660.000	48910.351	749.649	51595.692	-0.000	-0.000	48910.905	51595.105	
-3.317	48328.000	48343.374	-15.374	51596.226	-0.000	-0.000	48343.932	51595.628	
-3.285	47142.000	47712.020	-570.020	51596.760	-0.000	-0.000	47712.581	51596.150	
-3.253	46805.000	46796.750	8.250	51597.294	-0.000	-0.000	46797.312	51596.672	
-3.221	45456.000	45754.665	-298.665	51597.828	-0.000	-0.000	45755.225	51597.194	
-3.190	44607.000	44358.402	248.598	51598.362	-0.000	-0.000	44358.956	51597.715	
-3.158	42756.000	43113.017	-357.017	51598.896	-0.000	-0.000	43113.568	51598.236	
-3.126	41932.000	41776.888	155.112	51599.430	-0.000	-0.000	41777.434	51598.757	
-3.094	41416.000	41299.065	116.935	51599.964	-0.000	-0.000	41299.618	51599.277	
-3.063	41653.000	41294.312	358.688	51600.498	-0.000	-0.000	41294.879	51599.796	
-3.031	42127.000	42125.849	1.151	51601.032	-0.000	-0.000	42126.440	51600.315	
-2.999	43471.000	43444.206	26.794	51601.566	-0.000	-0.000	43444.829	51600.834	
-2.968	44865.000	44805.931	59.069	51602.101	-0.000	-0.000	44806.588	51601.352	
-2.936	46168.000	46153.204	14.796	51602.635	-0.000	-0.000	46153.895	51601.870	
-2.904	46929.000	47191.762	-262.762	51603.169	-0.000	-0.000	47192.483	51602.387	
-2.872	47932.000	48041.261	-109.261	51603.703	-0.000	-0.000	48042.011	51602.903	
-2.841	48353.000	48649.178	-296.178	51604.237	-0.000	-0.000	48649.955	51603.419	
-2.809	48685.000	49161.669	-476.669	51604.771	-0.000	-0.000	49162.471	51603.934	
-2.777	49166.000	49516.112	-350.112	51605.305	-0.000	-0.000	49516.939	51604.448	
-2.745	49587.000	49846.240	-259.240	51605.839	-0.000	-0.000	49847.091	51604.962	
-2.714	50147.000	50063.892	83.108	51606.373	-0.000	-0.000	50064.767	51605.475	
-2.682	50070.000	50276.858	-206.858	51606.907	-0.000	-0.000	50277.758	51605.987	
-2.650	50582.000	50421.139	160.861	51607.441	-0.000	-0.000	50422.064	51606.498	
-2.619	50785.000	50545.404	239.596	51607.975	-0.000	-0.000	50546.354	51607.009	
-2.587	50523.000	50659.968	-136.968	51608.509	-0.000	-0.000	50660.944	51607.518	
-2.555	50557.000	50718.383	-161.383	51609.043	-0.000	-0.000	50719.384	51608.026	
